x,a,b,c,n,t,mu,theta,y
-2.5747816320909056,94.52570075723318,93.11409753281563,0.10826076001556119,4.184072319881148,1.0,-0.7138557887451675,2.461593748738836,4.876850511577392e-15
-4.414975300852571,19.615152479297983,36.05426031270758,0.0494016333179228,3.4351293797615847,1.0,-0.6855724836598267,-4.544970887259426,1.7966227168935139e-10
-0.5972226358790582,87.54318127565675,78.63845268053227,0.7071999634268369,1.2998973051371732,1.0,0.4055935835704454,-0.5003292269220108,0.003733829158685534
0.20806719557542763,6.1048223334934875,64.86283806774755,0.20781061741882947,3.8383296088613883,1.0,0.6408775318889506,2.9087893319180758,3.4107371462079466e-08
-6.243885266786672,8.994971711690924,3.771745779726987,0.6620868165136422,4.1252866193079925,1.0,-0.23881472659427638,0.47417875770736995,1.888442433888643e-11
-3.437142121126179,22.021478801617377,90.52387593720418,0.2988123880215837,2.2089089483582103,1.0,0.25918791626457893,-1.2988812035744846,1.1816838997016523e-14
-3.283587331494351,36.179200012009375,16.433783482037935,0.8418155857528312,0.48742625995174316,1.0,0.14740760414897047,-0.43556979064139156,8.84083756807483e-06
1.1840852411398455,24.781069692159996,62.01468350232674,0.7309381724703997,2.3271713344309024,1.0,-0.8575952751441764,-3.83390938916204,1.0333142367741426e-14
1.6002550810095073,45.48683826066918,78.3549644853047,0.47805167446807134,1.6517147853555547,1.0,0.749660580178755,-3.160235098751013,7.420929568612392e-07
1.1540348268604497,53.55542382443702,32.34814850428754,0.08512064291873414,0.33835912707820825,1.0,-0.5810239799551133,-2.200209419619006,2.7793987403841443e-05
3.5446119448147417,33.1107304251669,4.656552433831973,0.5278311632404925,2.2464295464316297,1.0,-0.8536625922761045,-3.0446716437105623,6.914853074939943e-14
3.543176928122435,7.71649279445501,13.32917197740201,0.6428992959892939,2.1262978915016095,1.0,-0.620307866545152,-1.8300901753202217,1.078446947771772e-08
-0.28713152709717527,71.74589252709174,52.144363592644225,0.37969800739716636,0.2875773740207632,1.0,0.04292658479412248,4.945244686392542,7.475131770887563e-17
3.8696077952281964,61.58696493423991,31.23613964578187,0.8295676496248153,1.4954912181782403,1.0,-0.9608305968797655,4.22811566613124,5.38922550235975e-13
2.453090126855331,30.593742058157158,22.238250523473702,0.2042463312166931,0.6017852599173701,1.0,-0.8251335922667897,1.5121575360047688,0.2657422607790549
-2.234592219624428,12.23937622258896,95.34172031462782,0.27258788682063523,1.0831124918141573,1.0,-0.32312244053099093,0.301063580219485,0.0004728899839231679
-5.052354414557973,96.34363563678977,21.343766320045653,0.046123106398716744,2.502676886203352,1.0,0.7175153111067478,-1.829721404286083,7.507955137827697e-10
-2.22131885691765,14.941294675217332,81.0030482456909,0.6061425573468548,2.256602169262176,1.0,0.249592052885798,4.201448389356191,3.7226979477438195e-10
-5.167080221915027,14.611755917995728,70.57109119110419,0.6632584547593797,2.8678134367343757,1.0,0.6403341294784484,-4.993142978777417,2.4690915170970236e-06
-8.953731801918883,35.73640393613978,63.179848360200396,0.25941606251000504,4.486743751582161,1.0,-0.5075144931435149,2.762256558130848,5.461575365414645e-10
-4.292609858148827,54.25895899022536,48.01526301871579,0.28474094371671455,4.769605431137424,1.0,-0.7771221378539441,0.5722950773655509,5.272592154839966e-14
-8.464379581615601,16.173405275281993,22.966079233882176,0.2485538507893275,4.59340196215292,1.0,-0.23949703030250724,2.9248502727043864,1.4356337949234637e-07
-0.8822910046957109,83.59484248735498,21.320051314069122,0.6444544983777347,2.7646400250165297,1.0,-0.5494801512849317,0.2837980735152197,0.14845911361214884
-3.1018243927061135,96.50029174896721,32.38557259853422,0.48440285648429343,0.11808555012354838,1.0,-0.9053788831173202,4.696715720387031,3.021042188891234e-11
1.169881037636431,73.05357455817628,25.548040135211224,0.5947221196800463,4.713642039900207,1.0,0.05980590729892743,-0.13542545476234835,0.002507509355078924
-8.127413536031689,41.3379649065388,36.17041510530608,0.2606364984921513,2.53265826850855,1.0,-0.21832114249865953,-0.9750682456701938,9.249292478472339e-15
-3.139475001454592,70.13690934276075,11.981205124183415,0.06848504393016942,3.0109871097170178,1.0,0.45567830087869643,-2.5384295145101565,1.696315557954548e-05
2.6072107152341406,20.698525589938587,63.20639238583045,0.8494028164120482,3.618783510494874,1.0,0.8319520053031602,-4.90889198684348,3.225906469360506e-11
1.1779855259320264,87.14192890266699,82.28241543517922,0.30290535054600504,2.441503597323715,1.0,0.7574526010035394,2.9059919602922015,0.20686472476112786
2.970379724019452,53.008415336728035,11.729677725332898,0.02318792252412182,0.8120361876236493,1.0,-0.7940515093213742,3.0545008989877864,0.008666337030856038
1.8538320507210937,63.75162518053893,84.96613830384126,0.3128051911503929,0.09299020580168849,1.0,0.20063539229993843,-1.6536942739592462,5.234805345984763e-05
0.1326576248285125,47.72649236051757,77.26819640146593,0.6742149551967329,0.1532058153177951,1.0,0.4080348090212069,-4.085507201414637,3.8472823267513663e-10
-1.3904347825773318,63.97516496880369,8.709032789192007,0.7050261859375105,3.2235734706431667,1.0,-0.6187396441860731,1.483355889686809,0.002329326235440718
-9.571483292302819,1.6631054463279726,51.63081635716217,0.6699817310365977,2.6924060335184437,1.0,-0.28055195987443815,-2.428034977981346,9.424104717974726e-13
-0.08504028550577125,1.827393094011187,60.475489786255864,0.589141539207853,4.933223952094611,1.0,-0.5420732671228825,0.221927503157624,3.264273936632492e-13
-3.8372771480175327,9.728581359621236,62.989293969823336,0.3864955270710176,4.0145374660329525,1.0,0.16488370479317305,3.8899986698663582,3.6799725934372145e-11
-8.928298178042832,57.295847511412234,57.990643294589894,0.10249944217013524,3.262139227890178,1.0,-0.5386337876357101,-3.4021282234170744,1.0027041933744442e-12
2.7145545934991144,66.00602566715114,29.220339571897323,0.634425066597155,0.46374664256953246,1.0,-0.5337665325235599,2.5289767360213453,3.785783315286621e-12
-1.1957037334810448,7.758041251126135,94.1419696424417,0.15471346772839528,3.219496261363518,1.0,-0.4161632983512509,2.0699760029925844,5.7757942072427405e-12
-1.0191681417177563,20.686141882767394,44.447757783736975,0.6956453733240124,1.4168191467928448,1.0,0.8785652511063202,0.602592889053061,0.012059362534867413
1.8039055541054356,11.511555115383743,76.91185437567515,0.29071560972088406,4.4548414503875815,1.0,-0.3312853909236435,-0.9767291807905378,1.4296751965015554e-11
-6.862429823502907,73.80302451450355,98.44141387907543,0.2100830946191681,4.331015926570629,1.0,-0.6076307132255272,-2.8127543206031893,1.4460640361677886e-12
1.9808066141961174,67.80467242358499,52.518237873950305,0.15026525665214865,4.957831445610107,1.0,0.2383372634493548,-0.7650955371774257,1.0354650627196233e-12
-5.306612807736961,10.866304094086788,0.5975307410992725,0.7742393166451667,0.9657215788620915,1.0,-0.201479593850032,-0.6542943327461046,0.006595934436306097
-6.544566126405114,57.65526217100031,28.729004991393538,0.5586555536962236,3.854321654021087,1.0,0.8918886116064892,0.035930262509235256,1.303965946224266e-15
2.895065152511714,73.99546723815189,97.76013354772458,0.38510171679864663,2.3538998947122525,1.0,-0.5545444748648141,3.8895694475510076,0.29298568512392986
-7.562652785307268,51.556028352788196,3.742871414796911,0.8853319074597417,1.380953616670848,1.0,0.028983769152610694,-4.104923158873877,4.4240874987250486e-11
0.08040735045590708,37.3542884802142,83.79845389851806,0.35238732774923126,2.203985334391223,1.0,-0.15508428500076632,-4.180810779182982,0.008558957379233633
-8.544510295973591,82.6280208575904,96.39252555942892,0.4479653853122194,1.094778426724935,1.0,-0.3584295592453228,-4.321764599621759,1.1437821078086131e-08
-2.469874822663196,99.96612249163373,80.94963957973607,0.5363156371464705,1.413161026203877,1.0,0.4557507882341003,4.274484731278509,1.2341593283583612e-15
2.625589074070227,51.77457617574051,33.621473348793394,0.013453145842690929,1.3919169279634565,1.0,-0.6278678069633628,-0.6188141794679103,8.427192558816232e-06
-4.957898461366779,74.03215962696721,76.68826091791081,0.790733093234004,2.441931348983889,1.0,0.9695151917960925,-2.007756658345039,8.953818220336075e-08
-0.7451507581142263,42.64555425652487,54.72724027880987,0.43275762816786006,1.6074048101078215,1.0,-0.6220373054735813,2.077312371451062,0.004343542266651434
-1.0171053693776742,55.93527645138201,78.40740611689237,0.21439708882332467,3.5991429199730307,1.0,-0.4291076915266323,0.3213233557744797,0.013241093652487266
0.5343349908791755,66.26785041513872,0.9761936618980616,0.7978722985598049,4.208681896291701,1.0,-0.8906245269332498,-2.3308944049525007,5.252394525309808e-05
-7.407768552227067,29.74489127814427,8.585632242701656,0.4108447335716657,3.006698923664918,1.0,0.7807517929147714,-4.697925183403021,1.116904953060583e-09
-1.0758829419510594,91.3661440566393,58.983212830606355,0.6302288834467626,4.784741064465067,1.0,0.4868559158119796,1.0444442125783358,1.2993895852780214e-06
-5.916881230894182,23.623310273322073,2.4327164069612217,0.46167336278915466,3.5012922363794896,1.0,0.16721767095782725,3.5751492424193003,2.681543908380981e-16
-1.8638943975610527,31.067757413144204,15.703225878348636,0.8787687337572682,3.8563643228165962,1.0,-0.920476683739081,1.575429388138632,0.005330402816083884
-4.328739193569435,63.75334989408961,30.87482003347595,0.6823263073469299,4.1219227433375085,1.0,-0.10921239286539075,-2.1501967258509005,7.874116328329267e-07
2.4715029377768296,85.63053662444719,69.16101972970337,0.8996367680497417,0.11907199457781681,1.0,-0.8787287742442778,1.3233305409861629,8.293652537673535e-16
-6.786291855587679,54.93132561844226,56.23637240695363,0.3043921438733548,0.6463611250944828,1.0,-0.5268435162434069,0.44472876765403413,1.4079012935679753e-05
-9.024628946982256,70.72302590875073,62.37595589994571,0.8412555088071768,3.2526906309398824,1.0,0.7861422586720408,0.5094290604874718,1.8148879653471842e-07
1.2274288626126886,17.530494680611874,26.52941459364372,0.1931640512651537,4.427811925155631,1.0,0.4554904698388298,-3.0872326440695828,9.032830152019405e-12
-2.064893270468951,90.66810478906955,9.148493733243157,0.7120401282986899,3.427359672226366,1.0,0.862955190440774,-3.035557695947644,0.0001658818951178381
1.9831804340613566,58.74441721441508,40.76977296051771,0.08862788464431938,3.1064343519843884,1.0,-0.32684841470394366,-1.4201604947084379,5.0957414200262915e-14
-4.033757163326104,79.49158846445627,10.052483453045769,0.33124500584087596,2.6332071200622016,1.0,0.1971140442200261,1.8308461222022956,3.594280389759108e-08
0.7751209476541909,51.77455490280099,11.318207409762437,0.5225414714674224,0.9518586353943487,1.0,-0.6861479027763002,3.4955031441892928,2.0488183077630256e-16
1.5620730479636986,43.16379623733524,85.69629114145634,0.0849172645489402,1.3049400447222386,1.0,0.26204846291453143,-3.059492826128527,0.0001847337881464657
-6.791728882813411,22.238592555124782,44.24224927183749,0.31080293631877576,1.794776261049345,1.0,0.8266500656002553,2.773546164496455,9.289683555786987e-15
1.6075552731115792,29.938214336636214,61.768597387360266,0.651026902794779,1.972899940058389,1.0,-0.3386613450309124,3.2604884790669235,4.577712794617702e-06
3.4395806042637265,85.16169221295648,60.102612046437464,0.20707941540190689,4.63405303711726,1.0,-0.5063666801625797,2.0563046785572574,5.156216753119165e-14
-8.22287806179437,37.58179475964963,58.88729938791513,0.7267403694506437,1.497712996537322,1.0,0.9028641753025748,2.519937928077029,4.112708726616792e-14
-7.695881873451366,38.51968141981719,60.38110590565204,0.45091877196401775,2.6039121308792605,1.0,0.8512526730602621,-3.3059020509848036,2.105146022626496e-15
2.1341536618077193,53.25829727981147,75.72904194738325,0.515582331360824,2.350420411413299,1.0,0.3902793505487374,-0.3301210304937161,0.05586995818486058
-7.461276843638765,89.2442620512921,66.44725474663252,0.0022666524814503263,4.487142908240166,1.0,-0.3737544073807315,1.8714736023481349,7.157367322967528e-08
0.6583794224218025,65.5851156655914,22.701857217473364,0.25284566774178735,0.0672415483989236,1.0,-0.21876322368732048,-2.339445231633216,4.110033289847497e-11
3.21776992847386,78.74213241077281,14.364413397350685,0.5340423996199528,3.0922093789146987,1.0,-0.7569148185122017,4.623827803320106,0.01183603023348659
-6.112157502950849,95.20731109775674,37.764337168007714,0.4238756712595273,1.4772125938783065,1.0,-0.7142029144599971,-4.296781816307133,2.0978408586486445e-14
1.844612099578729,63.49916295078447,66.96866158263994,0.7332088497249526,1.4921340281560806,1.0,-0.6297815656828216,-3.9220616891414775,3.5615586276805006e-16
3.670112367141689,85.84700385793641,76.65408943196203,0.855629919494015,2.2027206509171697,1.0,-0.4441892404394927,0.9105303675916563,2.948319019930443e-07
-2.7536178967039406,63.838143608478134,94.16480028217671,0.6406405437170164,4.459776250025142,1.0,0.05292847305555637,-1.1269415705478192,9.20165145514306e-14
-8.395993964689414,70.0042405221091,53.23015687909711,0.6874249099898585,2.0440494336858404,1.0,0.546363040541044,-3.443696482514591,1.5072154358550258e-13
-2.6449235864220455,17.565164015104717,26.17641544228182,0.7591831532492358,1.8982425315709834,1.0,0.7093463801714479,0.96005143770887,0.00017949727810546312
-4.582614982648666,4.400830287376101,65.7650239146825,0.0198831714738286,0.1369294311672703,1.0,0.532672747903814,4.747161204340507,4.911888257125954e-10
-3.3298831785537066,53.71425752464465,94.5381106194395,0.5076098910677621,2.9039898050374497,1.0,-0.550775311226744,-0.8262643351929153,0.00198597438883677
-9.031188527761163,66.02869097717755,29.66429344339332,0.2292753001107082,3.612648408839618,1.0,-0.7354870494404921,4.797360752172619,3.0944146588405464e-14
-2.761035110083542,22.468783356705437,91.30937479243161,0.4887332606550691,3.0193193251975585,1.0,0.07954883451085615,3.7075719401958764,3.735283395716125e-11
-1.3635880624826893,46.53631668533815,31.835725256312376,0.016852029829983673,2.792229189498933,1.0,0.07476336731779543,-2.2449963620657343,0.0009330119459051023
-7.910625076770751,33.34736035706533,34.017774209266136,0.5969805924231864,3.181073243940749,1.0,0.4932390490477785,-4.344114137315818,7.890856137677305e-14
1.8830031045351276,31.66011247803532,97.45268412390767,0.11830212576856301,0.9005098314731619,1.0,0.6824920239246319,-2.3856716479298723,0.001695164582876381
-8.975086966081125,14.819472276301237,72.04661934937666,0.3104573109991449,3.1347846389337146,1.0,0.35329907986692444,4.161523860330647,5.3926048820528455e-12
-7.911396925290542,43.43992006090662,7.185784751275093,0.38234491257966036,1.519612927492013,1.0,0.9903080276266751,-4.175156859236669,2.3380474415257548e-07
-2.2029154462900475,16.02844104350276,17.027514924446052,0.7774931803141747,1.185961006635356,1.0,0.45959199206961654,-2.4160657865977866,4.837093578059098e-16
-1.7464346449533341,98.1670639198281,49.74664906412257,0.7919422926156884,2.7783063853606595,1.0,-0.05511439820490116,1.9940315700223197,9.51191079776732e-13
-8.172519175877708,55.873071610458155,51.24432299692856,0.1987100932932086,1.5497221133049177,1.0,0.4894651432071837,0.35905933447252547,5.808827830641792e-11
1.5271267258842602,46.21439949396656,2.8801870186345724,0.14241748991401731,3.089409168766457,1.0,-0.3697936043654324,-1.8765395972766994,0.00029850994391682597
-6.46634176730302,18.395313110956092,11.709397022107703,0.5164092820705501,2.872490375814744,1.0,-0.14166172925495646,2.4312056077330357,2.311346290122257e-16
-4.221844546873374,8.125181273316207,75.37675205047887,0.13505008195322396,1.1577691362677682,1.0,-0.5087411252872152,0.49674514962551175,7.409134819503488e-11
2.393291225754627,58.45849852224657,53.773950935647285,0.3384447378827706,2.002520641425612,1.0,0.4683244429169089,4.125801086834535,0.0549375878877843
-7.245809355531107,47.178919269155486,31.97680629032402,0.37856627537787396,0.8702838840641725,1.0,0.7501819132649921,-1.7895683751983538,0.18537254582362078
-0.6968416186070296,72.64361946038737,50.56358754681429,0.2973803334038207,1.5976855743387968,1.0,0.45283260337738973,4.2685575372361,9.654459357093491e-10
0.9722063021741718,55.49451779907171,91.75406113887742,0.49992668299894644,1.5176429761015293,1.0,0.7204742879790842,-3.145910055290506,3.514341888481919e-08
-3.8185270487636895,58.68025275451129,5.205659497864246,0.7061915479968469,4.026883165222484,1.0,0.9321923865430191,4.0474914705416385,1.471213607538951e-14
-3.0488679737387185,41.04926331498461,14.943405661475795,0.0979201336002208,0.2675041894108171,1.0,0.2225013813983523,-3.864657929500257,6.842271486384556e-06
-0.46091011851112285,55.48682561209306,3.5674462033261967,0.27472893686173905,4.2463891312685895,1.0,0.45500575338628857,3.965270600345521,0.0004965663550775481
0.22820739070185958,42.71323030858157,32.04729951475481,0.16510745801965201,3.8210523203234583,1.0,-0.2990480617023177,-2.1528577580244646,0.007378464944092368
0.9746659539448714,80.39425967502484,11.843723986368982,0.4720326140740699,1.311036964663167,1.0,0.7144693001880007,-1.4541854359497233,5.676177177072417e-08
-4.663724199853025,12.053148665822476,64.85247231657296,0.07768809398047187,4.027516692529841,1.0,-0.5527138053802114,-1.536201138511566,1.3765403308736061e-06
-4.294918138680796,73.6803448713955,76.61707024278115,0.010863518361147328,1.8575095513109419,1.0,0.4076061333175398,-1.358516775872566,2.7680778867305656e-11
1.1101590431961341,60.66059283848432,8.742941648101866,0.24581258905420958,1.8549162038509919,1.0,-0.7613819748144466,-1.2191472821494287,0.0015681773064150078
0.18990699632435692,55.77690050154924,82.83391842533507,0.1967920792691655,0.08974619098344738,1.0,-0.8837394705494832,3.1284586340258755,0.001193146681098057
-2.967923082598565,82.53710427780241,60.90238366501093,0.25154720509248246,0.18880525980473462,1.0,-0.7479207048788978,-3.632009371394349,5.481219172558617e-10
-5.898598807234495,1.3671665453804271,66.95584653018926,0.14667870103836675,2.968666516618321,1.0,0.369066208650225,1.4961603479863754,0.013739826934714863
-0.994808302840708,32.935531629296285,20.269301893190438,0.8239928318543006,2.6235374374986393,1.0,0.2603068975653482,2.45266665718205,1.5193376104925095e-12
0.9989388068623111,87.16430396151509,30.113429770332413,0.3926890245268378,4.137961827900787,1.0,0.8929362782232322,-1.907947103811657,0.7804779830788008
-7.621304047660816,24.212357442673817,18.080809566251542,0.6158709284681082,1.3242155592757332,1.0,0.09772923002014355,-3.119835638692466,7.049120206478258e-07
-0.7299538834438817,69.90604625476273,92.65630216184586,0.07702319289348108,0.796676947229118,1.0,-0.7529945479124487,2.2670307380749586,0.09386401244482051
1.3295904664857758,46.44207376356654,16.677934954997443,0.5448914136390455,3.6424187315869383,1.0,-0.10984026014017001,3.3101218164054043,0.6155677412173215
0.6324510702989858,46.37093655276616,65.6109185259966,0.3717895751958047,2.093420815421383,1.0,-0.8473593128312129,-4.906781780320504,1.5552512468527464e-08
-5.23111686020654,80.50856230199365,75.79397607309446,0.375906676232879,2.935075398159443,1.0,-0.5628211573489372,1.7100469475180011,2.2624858621227156e-15
-3.356826679592001,85.30364617529341,84.46271389142363,0.08201958771344137,0.45879073935429504,1.0,0.05744303529626227,-2.3169613983778605,0.2949345551807543
-4.742520800795324,3.317756978842201,93.48157119667651,0.06657546786424175,1.9055293605758916,1.0,0.11186243928241857,-0.7799493250796941,3.2045750036517404e-07
3.656644095331105,81.38947501688956,21.263116091142642,0.688968067582718,4.171387280980939,1.0,0.23037364454880604,-3.1403761750686754,2.075903853474022e-11
2.0062644331621176,19.66546853686428,52.500353604692165,0.8174118283430888,2.8234961410653057,1.0,0.12170962370838545,-0.29936368758674803,0.06328466074523714
-1.7833251227892362,94.7531158734743,73.65840902424952,0.03411967354029834,1.9261545217853526,1.0,0.7387516492575326,-4.045861548980573,0.03120529375488645
3.341583660576415,56.64314627714238,79.4722790546075,0.7563274274386605,2.7876743927255503,1.0,-0.8545820607878818,2.1575159901391583,0.012920661178848757
-7.259990907491938,52.21644425129555,95.82202663511245,0.5521660940535805,0.008951613525541857,1.0,0.5756177103575424,0.5858664880639539,1.1240136792316455e-05
-4.635062697884786,63.52011941390757,93.20518068507926,0.8898227882132326,1.5873488629232735,1.0,0.8980444544279997,0.3820240378303099,5.822572884034963e-06
-2.3446219078510007,58.08846454209734,99.48360499965794,0.09763003056216071,3.1840636453864493,1.0,-0.7359896733171967,-4.394486521607131,1.4316766214107833e-11
3.6623819232983337,52.43550459642514,30.029903352888876,0.5220312379784294,1.9488644752977358,1.0,0.0798058310276124,1.1517789456087453,0.212703897261735
-2.615573806724896,93.24418446001228,24.815011104307693,0.6062552547787347,1.0802869925796994,1.0,-0.8374913098528807,2.752543367917788,1.4617569334650545e-09
-0.30220414721795663,95.74566051917262,65.06576688065847,0.09321498586121173,1.1363880357661578,1.0,0.7676607670767053,-2.078498474715272,0.23655562360752558
-6.034802401047143,16.711608749128416,93.6095860331492,0.7052437339815076,1.8963559559395227,1.0,0.004356042350210032,-3.369950935812019,0.0739020826778775
-6.125245435480926,87.63447812895512,81.14712868146987,0.8334682212944639,3.716939635593089,1.0,0.10842018863396197,-1.3796241554436248,0.12741665214422737
-3.273653962626076,70.30930309055017,77.42917029653633,0.1623582435393357,0.771930864625735,1.0,-0.08683243491540815,-2.185230896753075,0.32280393524479917
-5.181299294563688,80.97673062616346,88.31025623020189,0.7873332352126677,4.047951655524004,1.0,0.7641767654911096,2.608107020874572,3.8711761008223185e-14
-7.264326401019697,89.81787116749061,18.549793642847757,0.1294875043575653,0.5086204685299928,1.0,-0.4324948442716363,-2.6029373071376782,0.001027982210087509
3.801032536391535,96.63404724238467,96.29501073219599,0.8442114362103134,2.1265546717427646,1.0,0.2176951582390072,0.3302688705595802,0.019531983276420792
1.0271024661776593,12.7749508066204,55.16189014187336,0.6575649296167215,0.19004595180078576,1.0,0.4733921352898618,3.0317200826585413,7.691862276525484e-16
-1.6488019589528289,91.43175848264262,10.190334497054,0.37142116800568037,4.610124939924816,1.0,-0.5594136304946051,0.21375206849845174,0.0012107862651690264
-7.156005706451504,17.690265204455347,25.848409864624756,0.36577204976000577,2.4869450908328905,1.0,-0.3797831472789086,4.429654263061909,2.4825996263645785e-15
2.468660721164113,29.637670587599608,8.331235003540339,0.6300613664306196,1.5277087403017515,1.0,0.37148022325171537,3.0148791947590663,1.766974823035287e-17
3.1298176315098587,55.53785580483856,82.07556211728769,0.8607719394819037,1.4983387282009941,1.0,0.9001407706096209,-0.44467111841030604,4.385380647496768e-05
-7.905016425797306,56.66851413477973,55.59718114911616,0.4483573748646274,1.8161319516129888,1.0,-0.03434480618191693,-0.2860104395967946,9.496451018454403e-07
-3.7281062202388746,41.65881429586465,70.17823430586046,0.35702074818574914,2.835396151250965,1.0,-0.7333720452165551,-3.2980407465072648,3.1290237034454967e-06
-1.3270356246526003,45.172976148584645,1.406842443106926,0.06926452716991476,2.517381800598713,1.0,-0.9492202237096552,-4.005694649761783,6.634093260753961e-08
-8.744811381258387,53.261769551860624,36.07543203288285,0.22941762635799373,4.488983032673788,1.0,0.45369605045472183,4.0613220698929595,1.3567350360528239e-11
-2.8182550087455454,98.84816833164042,27.04400005050318,0.03589428554224818,1.9191750515988992,1.0,0.012167138956784118,0.022044028562905993,0.002633039858465304
-6.602239525496048,98.70007669938904,76.45194955114349,0.6607025320144575,3.88820467909801,1.0,0.19450789011823022,-3.1523055686118537,1.151989675038247e-09
-9.290451507271158,9.94742069718898,34.12530009455945,0.6760069101201516,4.7824941695269665,1.0,0.253866926849758,-4.528925641593622,2.5435112701510275e-12
2.0344802225184626,57.03118205398931,16.278889898605144,0.11902948070518277,2.9277399245181495,1.0,-0.6452616313340833,1.9918556977166402,0.0001776730603201925
-6.130367051904237,42.00328077213102,64.57218988219122,0.6816430126351822,1.0189948034035394,1.0,-0.29572355774212444,-0.8047567860345195,0.025279997055282884
-9.017447259973144,30.017286174698,53.41480062894195,0.37910743289148385,0.24192323647972636,1.0,0.563043200091319,3.4984837200521675,1.6484842350235188e-10
